public_operation,aliases,ue_spawn_path,ue_operation_name,owner_class,function_name,node_class,metadata,required_evidence,ambiguity_rule,included_in_graphwrite_op,exclude_reason,source_path
cross,"cross, ^, cross_product",call_function_compact,,UKismetMathLibrary,Cross_VectorVector,UK2Node_CallFunction,ScriptOperator=^; ScriptMethod; CompactNodeTitle=cross,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1449
cross3,"cross3, cross_product_xyz",call_function_compact,,UKismetMathLibrary,Vector4_CrossProduct3,UK2Node_CallFunction,ScriptMethod; CompactNodeTitle=cross3,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2141
datetime_add_datetime,"+, add",call_function_compact,,UKismetMathLibrary,Add_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=+,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3257
datetime_add_timespan,"+, add",call_function_compact,,UKismetMathLibrary,Add_DateTimeTimespan,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=+,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3249
datetime_equal,"==, equal",call_function_compact,,UKismetMathLibrary,EqualEqual_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle===,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3265
datetime_greater,">, greater",call_function_compact,,UKismetMathLibrary,Greater_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=>,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3273
datetime_greater_equal,">=, greater_equal",call_function_compact,,UKismetMathLibrary,GreaterEqual_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=>=,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3277
datetime_less,"<, less",call_function_compact,,UKismetMathLibrary,Less_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=<,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3281
datetime_less_equal,"<=, less_equal",call_function_compact,,UKismetMathLibrary,LessEqual_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=<=,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3285
datetime_not_equal,"!=, not_equal",call_function_compact,,UKismetMathLibrary,NotEqual_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=!=,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3269
datetime_subtract_datetime,"-, subtract",call_function_compact,,UKismetMathLibrary,Subtract_DateTimeDateTime,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=-,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3261
datetime_subtract_timespan,"-, subtract",call_function_compact,,UKismetMathLibrary,Subtract_DateTimeTimespan,UK2Node_CallFunction,IgnoreTypePromotion; CompactNodeTitle=-,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3253
dot,"dot, |, dot_product",call_function_compact,,UKismetMathLibrary,DotProduct2D,UK2Node_CallFunction,ScriptOperator=|; ScriptMethod; CompactNodeTitle=dot,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1097
dot,"dot, |, dot_product",call_function_compact,,UKismetMathLibrary,Dot_VectorVector,UK2Node_CallFunction,ScriptOperator=|; ScriptMethod; CompactNodeTitle=dot,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1445
dot,"dot, |, dot_product",call_function_compact,,UKismetMathLibrary,Vector4_DotProduct,UK2Node_CallFunction,ScriptOperator=|; ScriptMethod; CompactNodeTitle=dot,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2145
dot3,"dot3, dot_product_xyz",call_function_compact,,UKismetMathLibrary,Vector4_DotProduct3,UK2Node_CallFunction,ScriptMethod; CompactNodeTitle=dot3,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2149
equal_exact,"===, equal_exact",call_function_compact,,UKismetMathLibrary,EqualExactly_Vector2DVector2D,UK2Node_CallFunction,ScriptOperator===; ScriptMethod; CompactNodeTitle====,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1037
equal_exact,"===, equal_exact",call_function_compact,,UKismetMathLibrary,EqualExactly_Vector4Vector4,UK2Node_CallFunction,ScriptOperator===; ScriptMethod; CompactNodeTitle====,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2102
equal_exact,"===, equal_exact",call_function_compact,,UKismetMathLibrary,EqualExactly_VectorVector,UK2Node_CallFunction,ScriptOperator===; ScriptMethod; CompactNodeTitle====,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1429
equal_exact,"===, equal_exact",call_function_compact,,UKismetStringLibrary,EqualEqual_StrStr,UK2Node_CallFunction,CompactNodeTitle====,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetStringLibrary.h:295
equal_exact,"===, equal_exact",call_function_compact,,UKismetTextLibrary,EqualEqual_TextText,UK2Node_CallFunction,CompactNodeTitle====,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetTextLibrary.h:214
equal_ignore_case,"==, equal_ignore_case",call_function_compact,,UKismetStringLibrary,EqualEqual_StriStri,UK2Node_CallFunction,CompactNodeTitle===,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetStringLibrary.h:304
equal_ignore_case,"==, equal_ignore_case",call_function_compact,,UKismetTextLibrary,EqualEqual_IgnoreCase_TextText,UK2Node_CallFunction,CompactNodeTitle===,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetTextLibrary.h:218
intpoint_equal,"==, equal, intpoint_equal",call_function_compact,,UKismetMathLibrary,Equal_IntPointIntPoint,UK2Node_CallFunction,ScriptOperator===; ScriptMethod; CompactNodeTitle===,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:960
modulo,"%, modulo, mod",call_function_compact,,UKismetMathLibrary,Percent_ByteByte,UK2Node_CallFunction,CompactNodeTitle=%,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:266
modulo,"%, modulo, mod",call_function_compact,,UKismetMathLibrary,Percent_FloatFloat,UK2Node_CallFunction,CompactNodeTitle=%; CustomThunk,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:524
modulo,"%, modulo, mod",call_function_compact,,UKismetMathLibrary,Percent_Int64Int64,UK2Node_CallFunction,CompactNodeTitle=%,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:425
modulo,"%, modulo, mod",call_function_compact,,UKismetMathLibrary,Percent_IntInt,UK2Node_CallFunction,CompactNodeTitle=%,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:322
near_equal,"~==, near_equal, ==",call_function_compact,,UKismetMathLibrary,LinearColor_IsNearEqual,UK2Node_CallFunction,ScriptOperator===; ScriptMethod; CompactNodeTitle=~==,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3186
negate,"neg, invert, unary_minus, -",call_function_compact,,UKismetMathLibrary,NegateRotator,UK2Node_CallFunction,ScriptOperator=neg; ScriptMethod,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2351
negate,"neg, unary_minus, -",call_function_compact,,UKismetMathLibrary,NegateVector,UK2Node_CallFunction,ScriptOperator=neg; ScriptMethod,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1425
negate,"neg, unary_minus, -",call_function_compact,,UKismetMathLibrary,Negated2D,UK2Node_CallFunction,ScriptOperator=neg; ScriptMethod,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1053
negate,"neg, unary_minus, -",call_function_compact,,UKismetMathLibrary,Vector4_Negated,UK2Node_CallFunction,ScriptOperator=neg; ScriptMethod,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2118
not_equal_exact,"!==, not_equal_exact",call_function_compact,,UKismetMathLibrary,NotEqualExactly_Vector2DVector2D,UK2Node_CallFunction,ScriptOperator=!=; ScriptMethod; CompactNodeTitle=!==,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1045
not_equal_exact,"!==, not_equal_exact",call_function_compact,,UKismetMathLibrary,NotEqualExactly_Vector4Vector4,UK2Node_CallFunction,ScriptOperator=!=; ScriptMethod; CompactNodeTitle=!==,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2110
not_equal_exact,"!==, not_equal_exact",call_function_compact,,UKismetMathLibrary,NotEqualExactly_VectorVector,UK2Node_CallFunction,ScriptOperator=!=; ScriptMethod; CompactNodeTitle=!==,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1437
not_equal_exact,"!==, not_equal_exact",call_function_compact,,UKismetStringLibrary,NotEqual_StrStr,UK2Node_CallFunction,CompactNodeTitle=!==,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetStringLibrary.h:313
not_equal_exact,"!==, not_equal_exact",call_function_compact,,UKismetTextLibrary,NotEqual_TextText,UK2Node_CallFunction,CompactNodeTitle=!==,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetTextLibrary.h:222
not_equal_ignore_case,"!=, not_equal_ignore_case",call_function_compact,,UKismetStringLibrary,NotEqual_StriStri,UK2Node_CallFunction,CompactNodeTitle=!=,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetStringLibrary.h:321
not_equal_ignore_case,"!=, not_equal_ignore_case",call_function_compact,,UKismetTextLibrary,NotEqual_IgnoreCase_TextText,UK2Node_CallFunction,CompactNodeTitle=!=,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetTextLibrary.h:226
transform_compose,"*, compose, multiply",call_function_compact,,UKismetMathLibrary,ComposeTransforms,UK2Node_CallFunction,ScriptOperator=*;*=; ScriptMethod; CompactNodeTitle=*,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3960
array_identical,"==, identical, array_equal",special_k2_node,,UKismetArrayLibrary,Array_Identical,UK2Node_CallArrayFunction,CompactNodeTitle===; CustomThunk; ArrayParm,node_class + action/spawner evidence + typed pins；enum/array 等专用节点不得伪装为 TypePromotion。,必须匹配专用节点适用 pin 类型；如 enum equality 只用于 enum，array identity 只用于 array。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetArrayLibrary.h:73
enum_equal,"==, enum_equal, equal",special_k2_node,,UK2Node_EnumEquality,Enum equality node; expands to UKismetMathLibrary::EqualEqual_ByteByte,UK2Node_EnumEquality,UCLASS Keywords===; compact title ==; GetMenuActions node spawner; compile expansion to EqualEqual_ByteByte,node_class + action/spawner evidence + typed pins；enum/array 等专用节点不得伪装为 TypePromotion。,必须匹配专用节点适用 pin 类型；如 enum equality 只用于 enum，array identity 只用于 array。,no,排除：依赖 Editor GetMenuActions/专用菜单节点语境；当前 TaskSpec/statement 独立上下文不模拟右键 Action Menu。,Source/Editor/BlueprintGraph/Classes/K2Node_EnumEquality.h:26; Source/Editor/BlueprintGraph/Private/K2Node_EnumEquality.cpp:180; Source/Editor/BlueprintGraph/Private/K2Node_EnumEquality.cpp:220
enum_not_equal,"!=, enum_not_equal, not_equal",special_k2_node,,UK2Node_EnumInequality,Enum inequality node; expands to UKismetMathLibrary::NotEqual_ByteByte,UK2Node_EnumInequality,UCLASS Keywords=!=; compact title !=; inherits EnumEquality action registration; compile expansion to NotEqual_ByteByte,node_class + action/spawner evidence + typed pins；enum/array 等专用节点不得伪装为 TypePromotion。,必须匹配专用节点适用 pin 类型；如 enum equality 只用于 enum，array identity 只用于 array。,no,排除：依赖 Editor GetMenuActions/专用菜单节点语境；当前 TaskSpec/statement 独立上下文不模拟右键 Action Menu。,Source/Editor/BlueprintGraph/Classes/K2Node_EnumInequality.h:19; Source/Editor/BlueprintGraph/Classes/K2Node_EnumInequality.h:30; Source/Editor/BlueprintGraph/Private/K2Node_EnumInequality.cpp:32
